�ð�,1�����ǳ��,10�����ǳ��
2021-08-30 1:12,264.7,261
2021-08-30 1:22,286.8,253
2021-08-30 1:32,287.9,276
2021-08-30 1:42,272.8,285
2021-08-30 1:52,303.1,286
2021-08-30 2:02,279.1,293
2021-08-30 2:12,301.3,283
2021-08-30 2:22,306.9,302
2021-08-30 2:32,297.1,299
2021-08-30 2:42,292.2,316
2021-08-30 2:52,301.8,301
2021-08-30 3:02,347.3,299
2021-08-30 3:12,294,312
2021-08-30 3:22,329.5,308
2021-08-30 3:32,308,309
2021-08-30 3:42,308,312
2021-08-30 3:52,315.3,308
2021-08-30 4:02,285.1,311
2021-08-30 4:12,306.2,306
2021-08-30 4:22,304.1,304
2021-08-30 4:32,302.3,309
2021-08-30 4:42,287.1,313
2021-08-30 4:52,283.6,285
2021-08-30 5:02,259.7,289
2021-08-30 5:12,272.5,276
2021-08-30 5:22,276.9,278
2021-08-30 5:32,283.9,280
2021-08-30 5:42,285,272
2021-08-30 5:52,288.1,286
2021-08-30 6:02,265.9,281
2021-08-30 6:12,250.2,272
2021-08-30 6:22,265.1,258
2021-08-30 6:32,264,279
2021-08-30 6:42,270.9,272
2021-08-30 6:52,302,276
2021-08-30 7:02,286.9,292
2021-08-30 7:12,274.2,278
2021-08-30 7:22,273.1,291
2021-08-30 7:32,314,288
2021-08-30 7:42,265,300
2021-08-30 7:52,250.2,268
2021-08-30 8:02,229.1,255
2021-08-30 8:12,258,257
2021-08-30 8:22,281,256
2021-08-30 8:32,279,264
2021-08-30 8:42,276.1,268
2021-08-30 8:52,290.9,293
2021-08-30 9:02,227.1,280
2021-08-30 9:12,255,253
2021-08-30 9:22,245,261
2021-08-30 9:32,252,267
2021-08-30 9:42,239,253
2021-08-30 9:52,251,250
2021-08-30 10:02,252,249
2021-08-30 10:12,251,252
2021-08-30 10:22,250.1,253
2021-08-30 10:32,243,254
2021-08-30 10:42,251,243
2021-08-30 10:52,282.9,248
2021-08-30 11:02,239.9,250
2021-08-30 11:12,339.4,251
2021-08-30 11:22,99.1,284
2021-08-30 11:32,136,125
2021-08-30 11:42,135,140
2021-08-30 11:52,128,133
2021-08-30 12:02,237,139
2021-08-30 12:12,132,225
2021-08-30 12:22,220,134
2021-08-30 12:32,84.1,179
2021-08-30 12:42,283,189
2021-08-30 12:52,148,106
2021-08-30 13:02,213.1,163
2021-08-30 13:12,243.9,218
2021-08-30 13:22,119.9,232
2021-08-30 13:32,251.7,169
2021-08-30 13:42,252.7,228
2021-08-30 13:52,103.1,193
2021-08-30 14:02,334.9,220
2021-08-30 14:12,300,168
2021-08-30 14:22,141,243
2021-08-30 14:32,196,197
2021-08-30 14:42,194,195
2021-08-30 14:52,82.1,175
2021-08-30 15:02,206,135
2021-08-30 15:12,195,223
2021-08-30 15:22,146,215
2021-08-30 15:32,126,180
2021-08-30 15:42,176,126
2021-08-30 15:52,138,174
2021-08-30 16:02,329,204
2021-08-30 16:12,238,219
2021-08-30 16:22,274,235
2021-08-30 16:32,238,228
2021-08-30 16:42,205,228
2021-08-30 16:52,273,239
2021-08-30 17:02,243,240
2021-08-30 17:12,277,250
2021-08-30 17:22,236,252
2021-08-30 17:32,275,260
2021-08-30 17:42,253,261
2021-08-30 17:52,281,260
2021-08-30 18:02,284,264
2021-08-30 18:12,280,276
2021-08-30 18:22,265,279
2021-08-30 18:32,252,275
2021-08-30 18:42,314,256
2021-08-30 18:52,263,297
2021-08-30 19:02,278,271
2021-08-30 19:12,277,276
2021-08-30 19:22,298,252
2021-08-30 19:32,289,283
2021-08-30 19:42,291,313
2021-08-30 19:52,251,298
2021-08-30 20:02,260,267
2021-08-30 20:12,257,271
2021-08-30 20:22,246,264
2021-08-30 20:32,280,249
2021-08-30 20:42,247,258
2021-08-30 20:52,320,258
2021-08-30 21:02,287,305
2021-08-30 21:12,257,300
2021-08-30 21:22,310,262
2021-08-30 21:32,299,279
2021-08-30 21:42,352,310
2021-08-30 21:52,251,329
2021-08-30 22:02,246,296
2021-08-30 22:12,247,250
2021-08-30 22:22,332,244
2021-08-30 22:32,297,294
2021-08-30 22:42,306,296
2021-08-30 22:52,297,298
2021-08-30 23:02,298,303
2021-08-30 23:12,312,302
2021-08-30 23:22,297,316
2021-08-30 23:32,303,300
2021-08-30 23:42,291,296
2021-08-30 23:52,287,296
2021-08-31 0:02,297,295
2021-08-31 0:12,304,301
2021-08-31 0:22,293,301
2021-08-31 0:32,294,293
2021-08-31 0:42,295,295
2021-08-31 0:52,298,296
2021-08-31 1:02,302,302
2021-08-31 1:12,300,293
2021-08-31 1:22,283,295
2021-08-31 1:32,292,287
2021-08-31 1:42,263,283
2021-08-31 1:52,270,282
2021-08-31 2:02,274,277
2021-08-31 2:12,272,268
2021-08-31 2:22,288,277
2021-08-31 2:32,280,289
2021-08-31 2:42,295,283
2021-08-31 2:52,285,292
2021-08-31 3:02,273,288
2021-08-31 3:12,279,276
2021-08-31 3:22,281,282
2021-08-31 3:32,291,282
2021-08-31 3:42,263,291
2021-08-31 3:52,284,282
2021-08-31 4:02,275,283
2021-08-31 4:12,275,274
2021-08-31 4:22,264,269
2021-08-31 4:32,294,275
2021-08-31 4:42,285,289
2021-08-31 4:52,301,286
2021-08-31 5:02,285,292
2021-08-31 5:12,273,297
2021-08-31 5:22,269,287
2021-08-31 5:32,291,283
2021-08-31 5:42,287,293
2021-08-31 5:52,293,286
2021-08-31 6:02,296,287
2021-08-31 6:12,293,295
2021-08-31 6:22,299,294
2021-08-31 6:32,296,297
2021-08-31 6:42,300,291
2021-08-31 6:52,296,296
2021-08-31 7:02,283,293
2021-08-31 7:12,282,291
2021-08-31 7:22,272,282
2021-08-31 7:32,272,269
2021-08-31 7:42,289,281
2021-08-31 7:52,281,289
2021-08-31 8:02,287,280
2021-08-31 8:12,279,289
2021-08-31 8:22,293,278
2021-08-31 8:32,266,294
2021-08-31 8:42,278,271
2021-08-31 8:52,291,267
2021-08-31 9:02,273,279
2021-08-31 9:12,289,271
2021-08-31 9:22,279,279
2021-08-31 9:32,289,285
2021-08-31 9:42,272,276
2021-08-31 9:52,244,274
2021-08-31 10:02,263,251
2021-08-31 10:12,246,267
2021-08-31 10:22,280,252
2021-08-31 10:32,337,266
2021-08-31 10:42,26,308
2021-08-31 10:52,356,351
2021-08-31 11:02,229,353
2021-08-31 11:12,246,32
2021-08-31 11:22,255,242
2021-08-31 11:32,301,244
2021-08-31 11:42,87,269
2021-08-31 11:52,89,34
2021-08-31 12:02,86,82
2021-08-31 12:12,83,84
2021-08-31 12:22,80,82
2021-08-31 12:32,81,76
2021-08-31 12:42,50,79
2021-08-31 12:52,77,66
2021-08-31 13:02,53,67
2021-08-31 13:12,42,66
2021-08-31 13:22,64,50
2021-08-31 13:32,76,42
2021-08-31 13:42,57,74
2021-08-31 13:52,55,50
2021-08-31 14:02,79,59
2021-08-31 14:12,74,60
2021-08-31 14:22,61,74
2021-08-31 14:32,51,61
2021-08-31 14:42,60,60
2021-08-31 14:52,36,62
2021-08-31 15:02,57,55
2021-08-31 15:12,69,60
2021-08-31 15:22,77,66
2021-08-31 15:32,53,53
2021-08-31 15:42,60,44
2021-08-31 15:52,35,66
2021-08-31 16:02,21,50
2021-08-31 16:12,67,44
2021-08-31 16:22,316,62
2021-08-31 16:32,60,342
2021-08-31 16:42,75,36
2021-08-31 16:52,32,70
2021-08-31 17:02,352,49
2021-08-31 17:12,56,353
2021-08-31 17:22,62,54
2021-08-31 17:32,28,40
2021-08-31 17:42,43,46
2021-08-31 17:52,51,21
2021-08-31 18:02,41,35
2021-08-31 18:12,15,45
2021-08-31 18:22,22,37
2021-08-31 18:32,339,22
2021-08-31 18:42,23,21
2021-08-31 18:52,345,26
2021-08-31 19:02,2,354
2021-08-31 19:12,304,342
2021-08-31 19:22,250,1
2021-08-31 19:32,289,251
2021-08-31 19:42,260,281
2021-08-31 19:52,291,267
2021-08-31 20:02,290,298
2021-08-31 20:12,291,293
2021-08-31 20:22,277,279
2021-08-31 20:32,301,282
2021-08-31 20:42,280,302
2021-08-31 20:52,268,292
2021-08-31 21:02,280,252
2021-08-31 21:12,253,279
2021-08-31 21:22,235,256
2021-08-31 21:32,246,245
2021-08-31 21:42,250,245
2021-08-31 21:52,236,247
2021-08-31 22:02,239,243
2021-08-31 22:12,295,249
2021-08-31 22:22,245,273
2021-08-31 22:32,246,283
2021-08-31 22:42,285,250
2021-08-31 22:52,267,264
2021-08-31 23:02,276,261
2021-08-31 23:12,309,283
2021-08-31 23:22,271,294
2021-08-31 23:32,287,289
2021-08-31 23:42,307,273
2021-08-31 23:52,313,298
